Jdatet	Time	PRN	Ele	Stec	Vtec
2459399.6875	4.5	21	36.24	18.86	7.86
2459399.687847	4.508333	21	36.02	19.01	7.9
2459399.688194	4.516667	21	35.81	19.08	7.9
2459399.688542	4.525	21	35.59	19.17	7.91
2459399.688889	4.533333	21	35.37	19.27	7.92
2459399.689236	4.541667	21	35.16	19.37	7.94
2459399.689583	4.55	21	34.94	19.49	7.97
2459399.689931	4.558333	21	34.73	19.65	8.02
2459399.690278	4.566667	21	34.51	19.74	8.02
2459399.690625	4.575	21	34.29	19.79	8.0
2459399.690972	4.583333	21	34.08	19.86	7.99
2459399.691319	4.591667	21	33.86	19.92	7.98
2459399.691667	4.6	21	33.65	20.02	7.99
2459399.692014	4.608333	21	33.43	20.13	8.01
2459399.692361	4.616667	21	33.22	20.26	8.04
2459399.692708	4.625	21	33.0	20.35	8.04
2459399.693056	4.633333	21	32.79	20.48	8.07
2459399.693403	4.641667	21	32.57	20.58	8.08
2459399.69375	4.65	21	32.36	20.69	8.09
2459399.694097	4.658333	21	32.14	20.82	8.12
2459399.694444	4.666667	21	31.93	20.92	8.12
2459399.694792	4.675	21	31.71	21.02	8.13
2459399.695139	4.683333	21	31.5	21.12	8.13
2459399.695486	4.691667	21	31.28	21.2	8.12
2459399.695833	4.7	21	31.07	21.33	8.15
2459399.696181	4.708333	21	30.85	21.42	8.15
2459399.696528	4.716667	21	30.64	21.56	8.17
2459399.696875	4.725	21	30.43	21.67	8.18
2459399.697222	4.733333	21	30.21	21.78	8.19
2459400.499653	23.991667	21	30.19	18.53	6.32
2459399.556944	1.366667	22	30.18	23.51	9.17
2459399.557292	1.375	22	30.4	23.35	9.14
2459399.557639	1.383333	22	30.63	23.21	9.12
2459399.557986	1.391667	22	30.86	23.06	9.1
2459399.558333	1.4	22	31.08	22.94	9.09
2459399.558681	1.408333	22	31.31	22.82	9.08
2459399.559028	1.416667	22	31.54	22.69	9.07
2459399.559375	1.425	22	31.77	22.54	9.04
2459399.559722	1.433333	22	31.99	22.37	9.0
2459399.560069	1.441667	22	32.22	22.22	8.97
2459399.560417	1.45	22	32.45	22.06	8.94
2459399.560764	1.458333	22	32.68	21.92	8.91
2459399.561111	1.466667	22	32.9	21.75	8.87
2459399.561458	1.475	22	33.13	21.63	8.85
2459399.561806	1.483333	22	33.36	21.49	8.82
2459399.562153	1.491667	22	33.59	21.37	8.81
2459399.5625	1.5	22	33.82	21.21	8.77
2459399.562847	1.508333	22	34.05	21.09	8.75
2459399.563194	1.516667	22	34.28	21.01	8.76
2459399.563542	1.525	22	34.51	20.87	8.73
2459399.563889	1.533333	22	34.74	20.76	8.71
2459399.564236	1.541667	22	34.97	20.61	8.67
2459399.564583	1.55	22	35.2	20.53	8.68
2459399.564931	1.558333	22	35.43	20.44	8.68
2459399.565278	1.566667	22	35.66	20.35	8.67
2459399.565625	1.575	22	35.89	20.24	8.66
2459399.565972	1.583333	22	36.12	20.14	8.65
2459399.566319	1.591667	22	36.35	20.06	8.65
2459399.566667	1.6	22	36.58	19.99	8.66
2459399.567014	1.608333	22	36.81	19.9	8.66
2459399.567361	1.616667	22	37.04	19.79	8.64
2459399.567708	1.625	22	37.27	19.7	8.63
2459399.568056	1.633333	22	37.5	19.57	8.6
2459399.568403	1.641667	22	37.73	19.48	8.59
2459399.56875	1.65	22	37.96	19.34	8.54
2459399.569097	1.658333	22	38.19	19.23	8.53
2459399.569444	1.666667	22	38.42	19.17	8.54
2459399.569792	1.675	22	38.66	19.09	8.53
2459399.570139	1.683333	22	38.89	19.0	8.52
2459399.570486	1.691667	22	39.12	18.94	8.53
2459399.570833	1.7	22	39.35	18.8	8.49
2459399.571181	1.708333	22	39.58	18.72	8.48
2459399.571528	1.716667	22	39.82	18.61	8.45
2459399.571875	1.725	22	40.05	18.5	8.43
2459399.572222	1.733333	22	40.28	18.4	8.4
2459399.572569	1.741667	22	40.51	18.32	8.4
2459399.572917	1.75	22	40.75	18.24	8.39
2459399.573264	1.758333	22	40.98	18.16	8.38
2459399.573611	1.766667	22	41.21	18.09	8.38
2459399.573958	1.775	22	41.44	18.0	8.37
2459399.574306	1.783333	22	41.68	17.92	8.35
2459399.574653	1.791667	22	41.91	17.85	8.35
2459399.575	1.8	22	42.14	17.76	8.33
2459399.575347	1.808333	22	42.38	17.66	8.31
2459399.575694	1.816667	22	42.61	17.61	8.31
2459399.576042	1.825	22	42.84	17.52	8.29
2459399.576389	1.833333	22	43.08	17.45	8.29
2459399.576736	1.841667	22	43.31	17.4	8.3
2459399.577083	1.85	22	43.55	17.34	8.3
2459399.577431	1.858333	22	43.78	17.29	8.3
2459399.577778	1.866667	22	44.01	17.2	8.29
2459399.578125	1.875	22	44.25	17.14	8.28
2459399.578472	1.883333	22	44.48	17.06	8.26
2459399.578819	1.891667	22	44.72	16.99	8.26
2459399.579167	1.9	22	44.95	16.93	8.25
2459399.579514	1.908333	22	45.19	16.87	8.25
2459399.579861	1.916667	22	45.42	16.79	8.23
2459399.580208	1.925	22	45.66	16.72	8.22
2459399.580556	1.933333	22	45.89	16.66	8.22
2459399.580903	1.941667	22	46.13	16.61	8.22
2459399.58125	1.95	22	46.36	16.54	8.2
2459399.581597	1.958333	22	46.6	16.47	8.2
2459399.581944	1.966667	22	46.83	16.41	8.19
2459399.582292	1.975	22	47.07	16.35	8.19
2459399.582639	1.983333	22	47.3	16.29	8.18
2459399.582986	1.991667	22	47.54	16.22	8.17
2459399.583333	2.0	22	47.78	16.16	8.15
2459399.583681	2.008333	22	48.01	16.11	8.16
2459399.584028	2.016667	22	48.25	16.04	8.14
2459399.584375	2.025	22	48.48	16.01	8.16
2459399.584722	2.033333	22	48.72	15.94	8.14
2459399.585069	2.041667	22	48.96	15.9	8.14
2459399.585417	2.05	22	49.19	15.85	8.14
2459399.585764	2.058333	22	49.43	15.82	8.15
2459399.586111	2.066667	22	49.66	15.78	8.16
2459399.586458	2.075	22	49.9	15.73	8.15
2459399.586806	2.083333	22	50.14	15.69	8.16
2459399.587153	2.091667	22	50.37	15.65	8.16
2459399.5875	2.1	22	50.61	15.63	8.19
2459399.587847	2.108333	22	50.85	15.61	8.2
2459399.588194	2.116667	22	51.08	15.55	8.19
2459399.588542	2.125	22	51.32	15.53	8.21
2459399.588889	2.133333	22	51.56	15.5	8.22
2459399.589236	2.141667	22	51.8	15.44	8.21
2459399.589583	2.15	22	52.03	15.43	8.23
2459399.589931	2.158333	22	52.27	15.41	8.25
2459399.590278	2.166667	22	52.51	15.35	8.23
2459399.590625	2.175	22	52.74	15.29	8.22
2459399.590972	2.183333	22	52.98	15.23	8.21
2459399.591319	2.191667	22	53.22	15.18	8.2
2459399.591667	2.2	22	53.46	15.14	8.19
2459399.592014	2.208333	22	53.69	15.09	8.19
2459399.592361	2.216667	22	53.93	15.04	8.18
2459399.592708	2.225	22	54.17	15.02	8.19
2459399.593056	2.233333	22	54.41	14.96	8.18
2459399.593403	2.241667	22	54.65	14.92	8.17
2459399.59375	2.25	22	54.88	14.87	8.16
2459399.594097	2.258333	22	55.12	14.82	8.15
2459399.594444	2.266667	22	55.36	14.79	8.16
2459399.594792	2.275	22	55.6	14.76	8.17
2459399.595139	2.283333	22	55.84	14.71	8.15
2459399.595486	2.291667	22	56.07	14.66	8.14
2459399.595833	2.3	22	56.31	14.62	8.14
2459399.596181	2.308333	22	56.55	14.57	8.12
2459399.596528	2.316667	22	56.79	14.51	8.1
2459399.596875	2.325	22	57.03	14.47	8.09
2459399.597222	2.333333	22	57.27	14.41	8.08
2459399.597569	2.341667	22	57.5	14.37	8.06
2459399.597917	2.35	22	57.74	14.33	8.06
2459399.598264	2.358333	22	57.98	14.27	8.04
2459399.598611	2.366667	22	58.22	14.22	8.02
2459399.598958	2.375	22	58.46	14.17	8.01
2459399.599306	2.383333	22	58.7	14.13	8.0
2459399.599653	2.391667	22	58.94	14.08	7.98
2459399.6	2.4	22	59.17	14.05	7.98
2459399.600347	2.408333	22	59.41	14.01	7.97
2459399.600694	2.416667	22	59.65	13.98	7.97
2459399.601042	2.425	22	59.89	13.94	7.96
2459399.601389	2.433333	22	60.13	13.91	7.96
2459399.601736	2.441667	22	60.37	13.89	7.96
2459399.602083	2.45	22	60.61	13.85	7.96
2459399.602431	2.458333	22	60.85	13.82	7.96
2459399.602778	2.466667	22	61.09	13.79	7.95
2459399.603125	2.475	22	61.32	13.77	7.97
2459399.603472	2.483333	22	61.56	13.74	7.96
2459399.603819	2.491667	22	61.8	13.72	7.96
2459399.604167	2.5	22	62.04	13.69	7.97
2459399.604514	2.508333	22	62.28	13.68	7.97
2459399.604861	2.516667	22	62.52	13.64	7.97
2459399.605208	2.525	22	62.76	13.61	7.96
2459399.605556	2.533333	22	63.0	13.58	7.96
2459399.605903	2.541667	22	63.24	13.56	7.96
2459399.60625	2.55	22	63.48	13.53	7.95
2459399.606597	2.558333	22	63.72	13.53	7.98
2459399.606944	2.566667	22	63.96	13.49	7.97
2459399.607292	2.575	22	64.19	13.46	7.96
2459399.607639	2.583333	22	64.43	13.44	7.96
2459399.607986	2.591667	22	64.67	13.42	7.96
2459399.608333	2.6	22	64.91	13.37	7.94
2459399.608681	2.608333	22	65.15	13.33	7.93
2459399.609028	2.616667	22	65.39	13.28	7.9
2459399.609375	2.625	22	65.63	13.24	7.88
2459399.609722	2.633333	22	65.87	13.22	7.89
2459399.610069	2.641667	22	66.11	13.18	7.87
2459399.610417	2.65	22	66.35	13.15	7.86
2459399.610764	2.658333	22	66.59	13.12	7.86
2459399.611111	2.666667	22	66.83	13.1	7.85
2459399.611458	2.675	22	67.06	13.05	7.82
2459399.611806	2.683333	22	67.3	13.0	7.8
2459399.612153	2.691667	22	67.54	12.97	7.79
2459399.6125	2.7	22	67.78	12.95	7.78
2459399.612847	2.708333	22	68.02	12.93	7.79
2459399.613194	2.716667	22	68.26	12.9	7.77
2459399.613542	2.725	22	68.5	12.87	7.76
2459399.613889	2.733333	22	68.74	12.86	7.77
2459399.614236	2.741667	22	68.98	12.84	7.77
2459399.614583	2.75	22	69.22	12.78	7.73
2459399.614931	2.758333	22	69.46	12.75	7.72
2459399.615278	2.766667	22	69.69	12.73	7.72
2459399.615625	2.775	22	69.93	12.72	7.72
2459399.615972	2.783333	22	70.17	12.68	7.7
2459399.616319	2.791667	22	70.41	12.66	7.7
2459399.616667	2.8	22	70.65	12.63	7.69
2459399.617014	2.808333	22	70.89	12.6	7.68
2459399.617361	2.816667	22	71.13	12.57	7.67
2459399.617708	2.825	22	71.37	12.54	7.65
2459399.618056	2.833333	22	71.6	12.5	7.62
2459399.618403	2.841667	22	71.84	12.47	7.61
2459399.61875	2.85	22	72.08	12.44	7.6
2459399.619097	2.858333	22	72.32	12.41	7.58
2459399.619444	2.866667	22	72.56	12.37	7.56
2459399.619792	2.875	22	72.8	12.33	7.54
2459399.620139	2.883333	22	73.03	12.3	7.52
2459399.620486	2.891667	22	73.27	12.28	7.51
2459399.620833	2.9	22	73.51	12.27	7.51
2459399.621181	2.908333	22	73.75	12.23	7.49
2459399.621528	2.916667	22	73.99	12.18	7.46
2459399.621875	2.925	22	74.22	12.16	7.44
2459399.622222	2.933333	22	74.46	12.12	7.42
2459399.622569	2.941667	22	74.7	12.1	7.41
2459399.622917	2.95	22	74.94	12.06	7.38
2459399.623264	2.958333	22	75.18	12.02	7.36
2459399.623611	2.966667	22	75.41	11.99	7.34
2459399.623958	2.975	22	75.65	11.96	7.33
2459399.624306	2.983333	22	75.89	11.93	7.31
2459399.624653	2.991667	22	76.13	11.91	7.3
2459399.625	3.0	22	76.36	11.89	7.29
2459399.625347	3.008333	22	76.6	11.88	7.29
2459399.625694	3.016667	22	76.84	11.87	7.29
2459399.626042	3.025	22	77.07	11.83	7.26
2459399.626389	3.033333	22	77.31	11.81	7.25
2459399.626736	3.041667	22	77.55	11.78	7.23
2459399.627083	3.05	22	77.78	11.78	7.24
2459399.627431	3.058333	22	78.02	11.74	7.2
2459399.627778	3.066667	22	78.25	11.73	7.21
2459399.628125	3.075	22	78.49	11.7	7.19
2459399.628472	3.083333	22	78.73	11.69	7.18
2459399.628819	3.091667	22	78.96	11.67	7.18
2459399.629167	3.1	22	79.2	11.66	7.17
2459399.629514	3.108333	22	79.43	11.65	7.17
2459399.629861	3.116667	22	79.67	11.63	7.16
2459399.630208	3.125	22	79.9	11.61	7.15
2459399.630556	3.133333	22	80.14	11.6	7.14
2459399.630903	3.141667	22	80.37	11.58	7.13
2459399.63125	3.15	22	80.6	11.53	7.09
2459399.631597	3.158333	22	80.84	11.51	7.08
2459399.631944	3.166667	22	81.07	11.49	7.06
2459399.632292	3.175	22	81.3	11.46	7.04
2459399.632639	3.183333	22	81.54	11.45	7.04
2459399.632986	3.191667	22	81.77	11.44	7.03
2459399.633333	3.2	22	82.0	11.44	7.03
2459399.633681	3.208333	22	82.23	11.42	7.02
2459399.634028	3.216667	22	82.46	11.38	6.99
2459399.634375	3.225	22	82.69	11.33	6.94
2459399.634722	3.233333	22	82.92	11.32	6.94
2459399.635069	3.241667	22	83.15	11.29	6.92
2459399.635417	3.25	22	83.38	11.27	6.9
2459399.635764	3.258333	22	83.61	11.26	6.9
2459399.636111	3.266667	22	83.84	11.24	6.88
2459399.636458	3.275	22	84.06	11.23	6.87
2459399.636806	3.283333	22	84.29	11.21	6.86
2459399.637153	3.291667	22	84.51	11.21	6.87
2459399.6375	3.3	22	84.74	11.19	6.85
2459399.637847	3.308333	22	84.96	11.18	6.84
2459399.638194	3.316667	22	85.18	11.17	6.84
2459399.638542	3.325	22	85.4	11.18	6.84
2459399.638889	3.333333	22	85.61	11.18	6.85
2459399.639236	3.341667	22	85.83	11.14	6.81
2459399.639583	3.35	22	86.04	11.12	6.8
2459399.639931	3.358333	22	86.25	11.13	6.8
2459399.640278	3.366667	22	86.45	11.12	6.8
2459399.640625	3.375	22	86.66	11.1	6.78
2459399.640972	3.383333	22	86.85	11.1	6.78
2459399.641319	3.391667	22	87.04	11.09	6.78
2459399.641667	3.4	22	87.23	11.09	6.77
2459399.642014	3.408333	22	87.4	11.09	6.78
2459399.642361	3.416667	22	87.56	11.08	6.77
2459399.642708	3.425	22	87.72	11.07	6.76
2459399.643056	3.433333	22	87.85	11.08	6.77
2459399.643403	3.441667	22	87.97	11.05	6.75
2459399.64375	3.45	22	88.07	11.05	6.74
2459399.644097	3.458333	22	88.14	11.04	6.74
2459399.644444	3.466667	22	88.18	11.04	6.74
2459399.644792	3.475	22	88.2	11.03	6.73
2459399.645139	3.483333	22	88.18	11.01	6.71
2459399.645486	3.491667	22	88.13	11.0	6.7
2459399.645833	3.5	22	88.06	11.01	6.7
2459399.646181	3.508333	22	87.96	10.99	6.68
2459399.646528	3.516667	22	87.84	10.98	6.67
2459399.646875	3.525	22	87.7	10.96	6.65
2459399.647222	3.533333	22	87.55	10.95	6.64
2459399.647569	3.541667	22	87.39	10.94	6.63
2459399.647917	3.55	22	87.21	10.92	6.61
2459399.648264	3.558333	22	87.03	10.92	6.61
2459399.648611	3.566667	22	86.84	10.93	6.61
2459399.648958	3.575	22	86.65	10.9	6.58
2459399.649306	3.583333	22	86.45	10.9	6.58
2459399.649653	3.591667	22	86.25	10.89	6.57
2459399.65	3.6	22	86.04	10.87	6.55
2459399.650347	3.608333	22	85.83	10.88	6.55
2459399.650694	3.616667	22	85.62	10.88	6.55
2459399.651042	3.625	22	85.41	10.9	6.57
2459399.651389	3.633333	22	85.19	10.91	6.57
2459399.651736	3.641667	22	84.97	10.91	6.57
2459399.652083	3.65	22	84.76	10.91	6.57
2459399.652431	3.658333	22	84.54	10.9	6.56
2459399.652778	3.666667	22	84.32	10.89	6.54
2459399.653125	3.675	22	84.1	10.89	6.54
2459399.653472	3.683333	22	83.87	10.91	6.55
2459399.653819	3.691667	22	83.65	10.9	6.54
2459399.654167	3.7	22	83.43	10.89	6.52
2459399.654514	3.708333	22	83.21	10.89	6.52
2459399.654861	3.716667	22	82.98	10.89	6.52
2459399.655208	3.725	22	82.76	10.91	6.53
2459399.655556	3.733333	22	82.53	10.91	6.53
2459399.655903	3.741667	22	82.31	10.91	6.52
2459399.65625	3.75	22	82.08	10.92	6.52
2459399.656597	3.758333	22	81.86	10.91	6.51
2459399.656944	3.766667	22	81.63	10.92	6.51
2459399.657292	3.775	22	81.41	10.92	6.51
2459399.657639	3.783333	22	81.18	10.91	6.5
2459399.657986	3.791667	22	80.96	10.93	6.5
2459399.658333	3.8	22	80.73	10.92	6.49
2459399.658681	3.808333	22	80.5	10.93	6.49
2459399.659028	3.816667	22	80.28	10.94	6.5
2459399.659375	3.825	22	80.05	10.94	6.49
2459399.659722	3.833333	22	79.82	10.93	6.47
2459399.660069	3.841667	22	79.6	10.93	6.47
2459399.660417	3.85	22	79.37	10.93	6.46
2459399.660764	3.858333	22	79.14	10.91	6.44
2459399.661111	3.866667	22	78.92	10.92	6.44
2459399.661458	3.875	22	78.69	10.92	6.43
2459399.661806	3.883333	22	78.47	10.94	6.44
2459399.662153	3.891667	22	78.24	10.92	6.42
2459399.6625	3.9	22	78.01	10.94	6.43
2459399.662847	3.908333	22	77.79	10.94	6.42
2459399.663194	3.916667	22	77.56	10.94	6.41
2459399.663542	3.925	22	77.33	10.96	6.42
2459399.663889	3.933333	22	77.11	10.96	6.41
2459399.664236	3.941667	22	76.88	10.97	6.41
2459399.664583	3.95	22	76.66	10.98	6.41
2459399.664931	3.958333	22	76.43	10.97	6.39
2459399.665278	3.966667	22	76.2	10.99	6.4
2459399.665625	3.975	22	75.98	10.99	6.39
2459399.665972	3.983333	22	75.75	10.99	6.39
2459399.666319	3.991667	22	75.53	11.03	6.41
2459399.666667	4.0	22	75.3	11.02	6.4
2459399.667014	4.008333	22	75.08	11.03	6.4
2459399.667361	4.016667	22	74.85	11.06	6.41
2459399.667708	4.025	22	74.62	11.07	6.41
2459399.668056	4.033333	22	74.4	11.09	6.42
2459399.668403	4.041667	22	74.17	11.12	6.44
2459399.66875	4.05	22	73.95	11.14	6.45
2459399.669097	4.058333	22	73.72	11.19	6.48
2459399.669444	4.066667	22	73.5	11.23	6.52
2459399.669792	4.075	22	73.27	11.26	6.53
2459399.670139	4.083333	22	73.05	11.28	6.54
2459399.670486	4.091667	22	72.83	11.28	6.52
2459399.670833	4.1	22	72.6	11.24	6.48
2459399.671181	4.108333	22	72.38	11.23	6.46
2459399.671528	4.116667	22	72.15	11.24	6.45
2459399.671875	4.125	22	71.93	11.25	6.45
2459399.672222	4.133333	22	71.71	11.25	6.44
2459399.672569	4.141667	22	71.48	11.26	6.44
2459399.672917	4.15	22	71.26	11.28	6.44
2459399.673264	4.158333	22	71.03	11.27	6.42
2459399.673611	4.166667	22	70.81	11.27	6.41
2459399.673958	4.175	22	70.59	11.3	6.42
2459399.674306	4.183333	22	70.36	11.3	6.41
2459399.674653	4.191667	22	70.14	11.32	6.42
2459399.675	4.2	22	69.92	11.33	6.41
2459399.675347	4.208333	22	69.7	11.33	6.4
2459399.675694	4.216667	22	69.47	11.35	6.41
2459399.676042	4.225	22	69.25	11.37	6.41
2459399.676389	4.233333	22	69.03	11.38	6.41
2459399.676736	4.241667	22	68.81	11.38	6.39
2459399.677083	4.25	22	68.58	11.42	6.41
2459399.677431	4.258333	22	68.36	11.43	6.41
2459399.677778	4.266667	22	68.14	11.45	6.41
2459399.678125	4.275	22	67.92	11.48	6.43
2459399.678472	4.283333	22	67.7	11.53	6.46
2459399.678819	4.291667	22	67.48	11.57	6.48
2459399.679167	4.3	22	67.25	11.6	6.49
2459399.679514	4.308333	22	67.03	11.61	6.49
2459399.679861	4.316667	22	66.81	11.63	6.49
2459399.680208	4.325	22	66.59	11.55	6.4
2459399.680556	4.333333	22	66.37	11.52	6.36
2459399.680903	4.341667	22	66.15	11.53	6.35
2459399.68125	4.35	22	65.93	11.54	6.35
2459399.681597	4.358333	22	65.71	11.55	6.33
2459399.681944	4.366667	22	65.49	11.57	6.34
2459399.682292	4.375	22	65.27	11.57	6.32
2459399.682639	4.383333	22	65.05	11.59	6.32
2459399.682986	4.391667	22	64.83	11.63	6.35
2459399.683333	4.4	22	64.61	11.68	6.37
2459399.683681	4.408333	22	64.39	11.71	6.38
2459399.684028	4.416667	22	64.17	11.7	6.36
2459399.684375	4.425	22	63.95	11.72	6.35
2459399.684722	4.433333	22	63.73	11.72	6.33
2459399.685069	4.441667	22	63.52	11.73	6.33
2459399.685417	4.45	22	63.3	11.75	6.33
2459399.685764	4.458333	22	63.08	11.76	6.32
2459399.686111	4.466667	22	62.86	11.77	6.31
2459399.686458	4.475	22	62.64	11.79	6.31
2459399.686806	4.483333	22	62.42	11.81	6.31
2459399.687153	4.491667	22	62.21	11.83	6.31
2459399.6875	4.5	22	61.99	11.84	6.3
2459399.687847	4.508333	22	61.77	11.88	6.32
2459399.688194	4.516667	22	61.55	11.9	6.32
2459399.688542	4.525	22	61.34	11.93	6.32
2459399.688889	4.533333	22	61.12	11.96	6.34
2459399.689236	4.541667	22	60.9	11.99	6.34
2459399.689583	4.55	22	60.69	12.03	6.35
2459399.689931	4.558333	22	60.47	12.04	6.35
2459399.690278	4.566667	22	60.25	12.08	6.36
2459399.690625	4.575	22	60.04	12.13	6.38
2459399.690972	4.583333	22	59.82	12.14	6.37
2459399.691319	4.591667	22	59.6	12.18	6.39
2459399.691667	4.6	22	59.39	12.17	6.36
2459399.692014	4.608333	22	59.17	12.19	6.35
2459399.692361	4.616667	22	58.96	12.2	6.35
2459399.692708	4.625	22	58.74	12.23	6.35
2459399.693056	4.633333	22	58.53	12.24	6.33
2459399.693403	4.641667	22	58.31	12.26	6.33
2459399.69375	4.65	22	58.1	12.28	6.33
2459399.694097	4.658333	22	57.88	12.29	6.32
2459399.694444	4.666667	22	57.67	12.33	6.32
2459399.694792	4.675	22	57.45	12.35	6.32
2459399.695139	4.683333	22	57.24	12.38	6.33
2459399.695486	4.691667	22	57.02	12.42	6.34
2459399.695833	4.7	22	56.81	12.42	6.32
2459399.696181	4.708333	22	56.6	12.47	6.33
2459399.696528	4.716667	22	56.38	12.49	6.33
2459399.696875	4.725	22	56.17	12.52	6.33
2459399.697222	4.733333	22	55.96	12.55	6.34
2459399.697569	4.741667	22	55.74	12.58	6.34
2459399.697917	4.75	22	55.53	12.61	6.34
2459399.698264	4.758333	22	55.32	12.64	6.34
2459399.698611	4.766667	22	55.1	12.66	6.33
2459399.698958	4.775	22	54.89	12.69	6.34
2459399.699306	4.783333	22	54.68	12.71	6.33
2459399.699653	4.791667	22	54.47	12.74	6.33
2459399.7	4.8	22	54.25	12.78	6.34
2459399.700347	4.808333	22	54.04	12.79	6.32
2459399.700694	4.816667	22	53.83	12.83	6.33
2459399.701042	4.825	22	53.62	12.86	6.33
2459399.701389	4.833333	22	53.41	12.88	6.32
2459399.701736	4.841667	22	53.2	12.93	6.34
2459399.702083	4.85	22	52.98	12.96	6.34
2459399.702431	4.858333	22	52.77	13.0	6.35
2459399.702778	4.866667	22	52.56	13.04	6.35
2459399.703125	4.875	22	52.35	13.09	6.37
2459399.703472	4.883333	22	52.14	13.11	6.36
2459399.703819	4.891667	22	51.93	13.15	6.37
2459399.704167	4.9	22	51.72	13.18	6.36
2459399.704514	4.908333	22	51.51	13.2	6.36
2459399.704861	4.916667	22	51.3	13.27	6.39
2459399.705208	4.925	22	51.09	13.35	6.42
2459399.705556	4.933333	22	50.88	13.42	6.45
2459399.705903	4.941667	22	50.67	13.5	6.49
2459399.70625	4.95	22	50.46	13.58	6.52
2459399.706597	4.958333	22	50.25	13.67	6.57
2459399.706944	4.966667	22	50.04	13.71	6.58
2459399.707292	4.975	22	49.84	13.76	6.58
2459399.707639	4.983333	22	49.63	13.77	6.57
2459399.707986	4.991667	22	49.42	13.8	6.56
2459399.708333	5.0	22	49.21	13.84	6.56
2459399.708681	5.008333	22	49.0	13.84	6.54
2459399.709028	5.016667	22	48.79	13.83	6.5
2459399.709375	5.025	22	48.59	13.84	6.48
2459399.709722	5.033333	22	48.38	13.88	6.48
2459399.710069	5.041667	22	48.17	13.92	6.48
2459399.710417	5.05	22	47.96	13.96	6.49
2459399.710764	5.058333	22	47.76	14.0	6.49
2459399.711111	5.066667	22	47.55	14.06	6.5
2459399.711458	5.075	22	47.34	14.09	6.5
2459399.711806	5.083333	22	47.13	14.13	6.49
2459399.712153	5.091667	22	46.93	14.15	6.48
2459399.7125	5.1	22	46.72	14.24	6.52
2459399.712847	5.108333	22	46.51	14.28	6.52
2459399.713194	5.116667	22	46.31	14.32	6.52
2459399.713542	5.125	22	46.1	14.38	6.53
2459399.713889	5.133333	22	45.9	14.44	6.55
2459399.714236	5.141667	22	45.69	14.5	6.57
2459399.714583	5.15	22	45.48	14.54	6.56
2459399.714931	5.158333	22	45.28	14.61	6.59
2459399.715278	5.166667	22	45.07	14.69	6.61
2459399.715625	5.175	22	44.87	14.75	6.62
2459399.715972	5.183333	22	44.66	14.82	6.64
2459399.716319	5.191667	22	44.46	14.86	6.64
2459399.716667	5.2	22	44.25	14.92	6.65
2459399.717014	5.208333	22	44.05	14.99	6.67
2459399.717361	5.216667	22	43.85	15.05	6.68
2459399.717708	5.225	22	43.64	15.11	6.69
